# Filter database
# 
# new filters denoted by a leading '>', with the format
#     	      '> [filter_name] [exponent scale] [source]'
# exponent scale denotes units; for example:
# 	   -10 = Anstroms
#	   -9 = Nanometers
#	   -6 = Microns
# any integer (or float) number will cause wavelength to be scaled to 10^[exponent scale]
# source is where the filter information was taken from, put something (or null for no information)

> PACS_100 -10 Null
#       lam (ang)   response
       2456500.0     0.010749868
       2457000.0     0.010715218
       2457500.0     0.010680898
       2458000.0     0.010646564
       2458500.0     0.010612214
       2459000.0     0.010577849
       2459500.0     0.010543814
       2460000.0     0.010509420
       2460500.0     0.010475011
       2461000.0     0.010440932
       2461500.0     0.010406493
       2462000.0     0.010372385
       2462500.0     0.010338261
       2463000.0     0.010304123
       2463500.0     0.010269971
       2464000.0     0.010235803
       2464500.0     0.010201621
       2465000.0     0.010167424
       2465500.0     0.010133213
       2466000.0     0.010099332
       2466500.0     0.010065091
       2467000.0     0.010031181
       2467500.0    0.0099969105
       2468000.0    0.0099629713
       2468500.0    0.0099290176
       2469000.0    0.0098950492
       2469500.0    0.0098520696
       2470000.0    0.0098059569
       2470500.0    0.0097598248
       2471000.0    0.0097140194
       2471500.0    0.0096678483
       2472000.0    0.0096220042
       2472500.0    0.0095757942
       2473000.0    0.0095299114
       2473500.0    0.0094840091
       2474000.0    0.0094380876
       2474500.0    0.0093921467
       2475000.0    0.0093465332
       2475500.0    0.0093005537
       2476000.0    0.0092549018
       2476500.0    0.0092088837
       2477000.0    0.0091631934
       2477500.0    0.0091174838
       2478000.0    0.0090717550
       2478500.0    0.0090263544
       2479000.0    0.0089805873
       2479500.0    0.0089348010
       2480000.0    0.0088893430
       2480500.0    0.0088438660
       2481000.0    0.0087980223
       2481500.0    0.0087525071
       2482000.0    0.0087073206
       2482500.0    0.0086617673
       2483000.0    0.0086161950
       2483500.0    0.0085709516
       2484000.0    0.0085253413
       2484500.0    0.0084807562
       2485000.0    0.0084497323
       2485500.0    0.0084186952
       2486000.0    0.0083876450
       2486500.0    0.0083569299
       2487000.0    0.0083258534
       2487500.0    0.0082951122
       2488000.0    0.0082640094
       2488500.0    0.0082332421
       2489000.0    0.0082024618
       2489500.0    0.0081713196
       2490000.0    0.0081405132
       2490500.0    0.0081096937
       2491000.0    0.0080792102
       2491500.0    0.0080483647
       2492000.0    0.0080175062
       2492500.0    0.0079866347
       2493000.0    0.0079560994
       2493500.0    0.0079252019
       2494000.0    0.0078946408
       2494500.0    0.0078640668
       2495000.0    0.0078334799
       2495500.0    0.0078028801
       2496000.0    0.0077719177
       2496500.0    0.0077416418
       2497000.0    0.0077110034
       2497500.0    0.0076803521
       2498000.0    0.0076496878
       2498500.0    0.0076193608
       2499000.0    0.0075886708
       2499500.0    0.0075583182
       2500000.0    0.0075276026
       2500500.0    0.0075049325
       2501000.0    0.0074822528
       2501500.0    0.0074595635
       2502000.0    0.0074368644
       2502500.0    0.0074141557
       2503000.0    0.0073914373
       2503500.0    0.0073687093
       2504000.0    0.0073459716
       2504500.0    0.0073232242
       2505000.0    0.0073004672
       2505500.0    0.0072780515
       2506000.0    0.0072552752
       2506500.0    0.0072324892
       2507000.0    0.0072100449
       2507500.0    0.0071872396
       2508000.0    0.0071644247
       2508500.0    0.0071419516
       2509000.0    0.0071191174
       2509500.0    0.0070966252
       2510000.0    0.0070741235
       2510500.0    0.0070512604
       2511000.0    0.0070287395
       2511500.0    0.0070062091
       2512000.0    0.0069833172
       2512500.0    0.0069607677
       2513000.0    0.0069382086
       2513500.0    0.0069156400
       2514000.0    0.0068930619
       2514500.0    0.0068704743
       2515000.0    0.0068478771
       2515500.0    0.0068252704
       2516000.0    0.0068015966
       2516500.0    0.0067772075
       2517000.0    0.0067531610
       2517500.0    0.0067287515
       2518000.0    0.0067043319
       2518500.0    0.0066799020
       2519000.0    0.0066558149
       2519500.0    0.0066313646
       2520000.0    0.0066072573
       2520500.0    0.0065827866
       2521000.0    0.0065586590
       2521500.0    0.0065341679
       2522000.0    0.0065100201
       2522500.0    0.0064858621
       2523000.0    0.0064613405
       2523500.0    0.0064371623
       2524000.0    0.0064129740
       2524500.0    0.0063887756
       2525000.0    0.0063645671
       2525500.0    0.0063403486
       2526000.0    0.0063157660
       2526500.0    0.0062915271
       2527000.0    0.0062676323
       2527500.0    0.0062433734
       2528000.0    0.0062191044
       2528500.0    0.0061948253
       2529000.0    0.0061705361
       2529500.0    0.0061462368
       2530000.0    0.0061222819
       2530500.0    0.0060979626
       2531000.0    0.0060739877
       2531500.0    0.0060496482
       2532000.0    0.0060292013
       2532500.0    0.0060105200
       2533000.0    0.0059918310
       2533500.0    0.0059731340
       2534000.0    0.0059544293
       2534500.0    0.0059357166
       2535000.0    0.0059169962
       2535500.0    0.0058982679
       2536000.0    0.0058795317
       2536500.0    0.0058607877
       2537000.0    0.0058420358
       2537500.0    0.0058232761
       2538000.0    0.0058045086
       2538500.0    0.0057857332
       2539000.0    0.0057673057
       2539500.0    0.0057485147
       2540000.0    0.0057297158
       2540500.0    0.0057109091
       2541000.0    0.0056924506
       2541500.0    0.0056736283
       2542000.0    0.0056551543
       2542500.0    0.0056363163
       2543000.0    0.0056178268
       2543500.0    0.0055989733
       2544000.0    0.0055804683
       2544500.0    0.0055615991
       2545000.0    0.0055430787
       2545500.0    0.0055245505
       2546000.0    0.0055056579
       2546500.0    0.0054871143
       2547000.0    0.0054685629
       2547500.0    0.0054500039
       2548000.0    0.0054332222
       2548500.0    0.0054189333
       2549000.0    0.0054049955
       2549500.0    0.0053906945
       2550000.0    0.0053763876
       2550500.0    0.0053620746
       2551000.0    0.0053477556
       2551500.0    0.0053337880
       2552000.0    0.0053194571
       2552500.0    0.0053051200
       2553000.0    0.0052911347
       2553500.0    0.0052767857
       2554000.0    0.0052624307
       2554500.0    0.0052484276
       2555000.0    0.0052340606
       2555500.0    0.0052200456
       2556000.0    0.0052056666
       2556500.0    0.0051916398
       2557000.0    0.0051772489
       2557500.0    0.0051632102
       2558000.0    0.0051491657
       2558500.0    0.0051347568
       2559000.0    0.0051207005
       2559500.0    0.0051066382
       2560000.0    0.0050922114
       2560500.0    0.0050781373
       2561000.0    0.0050640573
       2561500.0    0.0050499715
       2562000.0    0.0050355207
       2562500.0    0.0050214231
       2563000.0    0.0050073195
       2563500.0    0.0049932100
       2564000.0    0.0049790947
       2564500.0    0.0049635361
       2565000.0    0.0049476116
       2565500.0    0.0049316806
       2566000.0    0.0049153834
       2566500.0    0.0048994392
       2567000.0    0.0048834883
       2567500.0    0.0048675309
       2568000.0    0.0048515669
       2568500.0    0.0048355963
       2569000.0    0.0048199790
       2569500.0    0.0048039953
       2570000.0    0.0047880050
       2570500.0    0.0047720081
       2571000.0    0.0047560047
       2571500.0    0.0047399946
       2572000.0    0.0047243384
       2572500.0    0.0047083152
       2573000.0    0.0046922855
       2573500.0    0.0046766097
       2574000.0    0.0046605669
       2574500.0    0.0046445175
       2575000.0    0.0046288223
       2575500.0    0.0046127597
       2576000.0    0.0045970516
       2576500.0    0.0045809760
       2577000.0    0.0045652548
       2577500.0    0.0045491661
       2578000.0    0.0045334320
       2578500.0    0.0045176915
       2579000.0    0.0045015831
       2579500.0    0.0044858296
       2580000.0    0.0044700697
       2580500.0    0.0044539417
       2581000.0    0.0044392538
       2581500.0    0.0044252832
       2582000.0    0.0044109452
       2582500.0    0.0043966012
       2583000.0    0.0043826133
       2583500.0    0.0043682576
       2584000.0    0.0043542582
       2584500.0    0.0043398908
       2585000.0    0.0043255176
       2585500.0    0.0043115007
       2586000.0    0.0042974782
       2586500.0    0.0042830874
       2587000.0    0.0042690532
       2587500.0    0.0042546508
       2588000.0    0.0042406051
       2588500.0    0.0042261909
       2589000.0    0.0042121337
       2589500.0    0.0041980706
       2590000.0    0.0041840019
       2590500.0    0.0041695644
       2591000.0    0.0041554841
       2591500.0    0.0041413980
       2592000.0    0.0041273062
       2592500.0    0.0041132086
       2593000.0    0.0040987420
       2593500.0    0.0040846329
       2594000.0    0.0040705180
       2594500.0    0.0040563974
       2595000.0    0.0040422711
       2595500.0    0.0040281390
       2596000.0    0.0040140012
       2596500.0    0.0039998576
       2597000.0    0.0039857082
       2597500.0    0.0039722811
       2598000.0    0.0039606686
       2598500.0    0.0039486873
       2599000.0    0.0039370653
       2599500.0    0.0039254384
       2600000.0    0.0039138069
       2600500.0    0.0039021705
       2601000.0    0.0038905294
       2601500.0    0.0038788835
       2602000.0    0.0038672329
       2602500.0    0.0038555775
       2603000.0    0.0038439173
       2603500.0    0.0038322524
       2604000.0    0.0038205827
       2604500.0    0.0038089083
       2605000.0    0.0037972290
       2605500.0    0.0037855451
       2606000.0    0.0037738563
       2606500.0    0.0037621628
       2607000.0    0.0037504645
